account_id,user_id,balance,type
4228,2128,3026.48,savings
4229,2129,6769.39,checking
4230,2129,2055.78,checking
4231,2130,9138.16,checking
4232,2131,17122.74,checking
4233,2132,1053.38,savings
4234,2132,5799.76,checking
4235,2133,6778.15,checking
4236,2133,7897.0,checking
4237,2133,8805.48,savings
4238,2134,3165.41,savings
4239,2134,7718.13,checking
4240,2135,4328.55,savings
4241,2135,1327.26,savings
4242,2136,5075.68,checking
4243,2137,16436.45,savings
4244,2137,377.37,checking
4245,2137,4346.34,savings
4246,2138,1740.33,checking
4247,2138,6913.11,checking
4248,2138,7404.8,checking
4249,2139,196587.4,savings
4250,2140,7476.94,checking
4251,2141,16894.18,savings
4252,2141,9108.0,checking
4253,2142,8664.6,savings
4254,2142,47734.19,checking
4255,2142,14110.29,savings
4256,2143,14790.77,savings
4257,2143,990.08,checking
4258,2143,7967.04,checking
4259,2144,35905.34,checking
4260,2144,940.05,checking
4261,2145,8444.57,checking
4262,2145,3709.22,savings
4263,2145,3311.69,checking
4264,2146,2852.53,checking
4265,2146,3628.71,checking
4266,2147,6864.43,checking
4267,2148,69394.33,savings
4268,2148,448.83,checking
4269,2149,181249.16,savings
4270,2149,2929.75,savings
4271,2150,21435.79,savings
4272,2150,3989.95,checking
4273,2151,22465.05,savings
4274,2151,124936.91,savings
4275,2151,84642.66,savings
4276,2152,2835.58,checking
4277,2152,4627.17,savings
4278,2153,7016.65,savings
4279,2153,24579.4,savings
4280,2154,16181.87,savings
4281,2154,7567.6,checking
4282,2155,440.05,savings
4283,2156,13235.35,savings
4284,2156,6590.18,checking
4285,2157,9981.55,checking
4286,2157,4968.41,checking
4287,2158,15878.03,savings
4288,2158,18193.46,savings
4289,2158,8670.71,checking
4290,2159,9607.22,checking
4291,2160,17627.35,checking
4292,2160,3760.5,savings
4293,2161,208.75,checking
4294,2161,1011.8,checking
4295,2161,4638.87,savings
4296,2162,2123.02,checking
4297,2163,23517.77,savings
4298,2163,21403.18,savings
4299,2164,20378.48,savings
4300,2164,1560.79,checking
4301,2164,7713.54,checking
4302,2165,29387.48,checking
4303,2166,2599.05,checking
4304,2166,3762.75,checking
4305,2166,9026.0,checking
4306,2167,49406.9,checking
4307,2168,31079.66,checking
4308,2169,7434.5,savings
4309,2170,4811.24,savings
4310,2170,46317.33,savings
4311,2171,3518.52,savings
4312,2171,2383.2,checking
4313,2171,3954.0,checking
4314,2172,4424.98,checking
4315,2172,84511.59,savings
4316,2173,5600.51,checking
4317,2173,865.2,savings
4318,2173,33122.93,checking
4319,2174,2074.95,checking
4320,2175,4312.93,checking
4321,2175,3962.87,savings
4322,2176,40790.72,checking
4323,2177,46279.86,checking
4324,2178,743.31,checking
4325,2178,4933.73,checking
4326,2179,13368.58,savings
4327,2179,4620.09,checking
4328,2180,961.19,savings
4329,2180,13194.82,savings
4330,2181,14787.38,savings
4331,2182,3473.46,savings
4332,2183,1781.09,savings
4333,2183,9853.38,checking
4334,2184,9781.4,checking
4335,2184,3477.43,checking
4336,2184,21239.11,savings
4337,2185,5034.87,savings
4338,2185,21455.62,savings
4339,2185,4191.09,savings
4340,2186,1845.14,savings
4341,2186,10917.97,savings
4342,2187,3594.77,savings
4343,2188,19596.23,savings
4344,2188,6157.46,checking
4345,2189,1292.12,savings
4346,2189,562.1,checking
4347,2190,493.64,checking
4348,2190,54460.82,savings
4349,2191,19389.61,savings
4350,2191,3993.71,savings
4351,2191,9664.57,checking
4352,2192,2211.25,checking
4353,2193,9566.45,checking
4354,2194,9242.33,checking
4355,2194,3412.99,savings
4356,2194,15550.09,savings
4357,2195,2740.25,checking
4358,2195,6614.56,checking
4359,2196,1370.51,checking
4360,2196,5767.64,checking
4361,2196,7767.05,savings
4362,2197,2881.75,savings
4363,2198,17698.63,savings
4364,2199,5574.4,savings
4365,2199,4357.76,checking
4366,2200,8167.22,checking
4367,2200,24241.86,savings
4368,2200,22185.61,savings
4369,2201,22207.07,savings
4370,2202,16130.19,savings
4371,2203,69044.43,savings
4372,2203,2470.4,savings
4373,2204,4883.35,savings
4374,2204,9740.5,savings
4375,2204,9291.87,checking
4376,2205,11613.88,savings
4377,2205,4938.82,checking
4378,2205,1068.95,savings
4379,2206,4031.23,checking
4380,2207,2320.88,checking
4381,2208,17974.28,savings
4382,2208,23049.25,savings
4383,2208,118.24,savings
4384,2209,522.53,savings
4385,2209,259.67,savings
4386,2209,21967.76,checking
4387,2210,5139.37,savings
4388,2210,4245.84,checking
4389,2211,38220.04,checking
4390,2211,2298.64,checking
4391,2212,4087.36,savings
4392,2213,1709.13,savings
4393,2214,4675.77,savings
4394,2214,45397.38,checking
4395,2215,16396.7,savings
4396,2215,8188.18,checking
4397,2216,7351.27,checking
4398,2216,13028.25,savings
4399,2217,3118.23,checking
4400,2217,4693.9,checking
4401,2217,1036.32,savings
4402,2218,2362.95,checking
4403,2218,668.7,checking
4404,2219,3351.92,checking
4405,2220,3725.15,savings
4406,2221,2262.57,checking
4407,2221,2801.45,checking
4408,2221,23892.97,savings
4409,2222,5342.57,checking
4410,2222,1024.1,savings
4411,2222,11119.13,savings
4412,2223,8210.87,checking
4413,2223,5495.87,checking
4414,2223,22307.39,savings
4415,2224,8724.5,checking
4416,2225,11598.88,savings
4417,2225,23388.37,savings
4418,2225,9649.09,checking
4419,2226,4300.11,checking
4420,2226,1281.6,checking
4421,2226,20521.18,checking
4422,2227,30544.46,checking
4423,2227,24219.68,savings
4424,2228,23737.0,checking
4425,2228,7118.19,checking
4426,2229,8920.56,checking
4427,2229,18649.23,savings
4428,2229,6124.93,checking
4429,2230,2703.83,savings
4430,2230,2079.25,checking
4431,2231,55963.59,savings
4432,2232,2841.19,checking
4433,2233,14170.43,savings
4434,2233,1319.99,checking
4435,2233,9076.67,savings
4436,2234,1796.65,checking
4437,2234,80719.05,savings
4438,2235,8187.43,savings
4439,2235,9101.25,checking
4440,2236,557.69,checking
4441,2237,10397.77,savings
4442,2237,47136.58,checking
4443,2237,2330.24,checking
4444,2238,24491.35,savings
4445,2238,7617.04,checking
4446,2238,2656.24,savings
4447,2239,5431.34,checking
4448,2239,23031.98,savings
4449,2240,4102.67,savings
4450,2240,46718.34,checking
4451,2241,2316.68,checking
4452,2241,4380.18,checking
4453,2242,2916.0,savings
4454,2242,40582.45,checking
4455,2242,24433.53,savings
4456,2243,12004.75,savings
4457,2244,4497.86,savings
4458,2245,14418.57,savings
4459,2245,2458.67,savings
4460,2246,7668.82,savings
4461,2246,1112.7,checking
4462,2247,14351.55,savings
4463,2247,7857.97,savings
4464,2247,19897.09,savings
4465,2248,8866.47,savings
4466,2249,487.26,checking
4467,2250,378.0,savings
4468,2251,3264.3,checking
4469,2251,3232.07,savings
4470,2252,291.67,checking
4471,2252,4137.42,checking
4472,2252,24443.99,savings
4473,2253,13830.79,savings
4474,2253,8.96,checking
4475,2253,40602.91,checking
4476,2254,19687.59,savings
4477,2254,5846.18,checking
4478,2254,4227.99,checking
4479,2255,1178.0,checking
4480,2255,9907.13,checking
4481,2256,2604.08,checking
4482,2257,4789.6,savings
4483,2258,44423.58,checking
4484,2259,1271.42,checking
4485,2259,19486.36,savings
4486,2259,147.31,checking
4487,2260,15220.35,savings
4488,2260,11230.92,savings
4489,2260,185856.1,savings
4490,2261,1715.67,checking
4491,2261,4781.1,savings
4492,2261,6057.13,checking
4493,2262,32323.65,savings
4494,2262,134.0,checking
4495,2262,3912.83,checking
4496,2263,16458.19,checking
4497,2263,3121.45,savings
4498,2263,12447.78,savings
4499,2264,3512.38,checking
4500,2264,18849.63,savings
4501,2265,24404.8,savings
4502,2266,9097.37,checking
4503,2267,152622.64,savings
4504,2267,2571.32,checking
4505,2268,18408.91,savings
4506,2268,348.98,savings
4507,2268,9415.55,checking
4508,2269,14344.18,savings
4509,2269,5920.23,checking
4510,2270,5283.23,checking
4511,2271,1804.36,checking
4512,2272,8502.02,checking
4513,2272,4001.69,checking
4514,2272,71625.18,savings
4515,2273,15150.17,savings
4516,2273,1972.65,savings
4517,2274,145.32,savings
4518,2274,36814.16,checking
4519,2274,199401.09,savings
4520,2275,9616.02,checking
4521,2276,6564.97,savings
4522,2277,12677.9,checking
4523,2277,976.46,checking
4524,2277,3448.31,checking
4525,2278,8230.52,checking
4526,2278,5529.93,checking
4527,2278,9131.81,checking
4528,2279,20211.29,checking
4529,2279,9341.63,savings
4530,2279,693.01,checking
4531,2280,3256.84,checking
4532,2280,1843.48,checking
4533,2281,2977.99,savings
4534,2281,7567.04,checking
4535,2282,8005.72,checking
4536,2283,1851.94,savings
4537,2283,1677.27,checking
4538,2284,10772.42,savings
4539,2284,3160.71,checking
4540,2285,765.17,savings
4541,2286,49875.12,checking
4542,2287,15230.63,savings
4543,2288,20981.17,savings
4544,2288,19841.57,savings
4545,2289,3763.3,checking
4546,2289,7637.94,checking
4547,2289,16081.7,savings
4548,2290,20848.29,savings
4549,2290,11285.63,savings
4550,2291,3574.4,checking
4551,2292,8205.95,checking
4552,2292,10855.33,savings
4553,2292,9408.15,savings
4554,2293,168265.81,savings
4555,2293,9804.47,checking
4556,2294,167.96,savings
4557,2294,11913.91,checking
4558,2294,14248.15,savings
4559,2295,23769.26,checking
4560,2296,7507.39,checking
4561,2297,1750.71,savings
4562,2297,7938.47,checking
4563,2298,7393.23,checking
4564,2298,10289.86,savings
4565,2298,22184.11,savings
4566,2299,21842.41,savings
4567,2300,525.64,checking
4568,2301,7666.66,checking
4569,2301,23649.41,checking
4570,2301,2340.79,checking
4571,2302,7140.02,checking
4572,2302,1282.53,savings
4573,2302,5159.11,savings
4574,2303,1238.37,savings
4575,2303,47098.56,checking
4576,2303,3444.84,savings
4577,2304,4395.25,checking
4578,2305,7927.8,checking
4579,2305,8308.13,checking
4580,2306,6625.95,checking
4581,2306,1038.57,checking
4582,2307,26978.07,checking
4583,2307,2594.2,checking
4584,2308,1467.35,savings
4585,2308,14082.52,savings
4586,2308,13593.25,savings
4587,2309,108.57,checking
4588,2309,10719.59,savings
4589,2310,10707.6,savings
4590,2310,21632.56,savings
4591,2311,1083.12,savings
4592,2312,33598.64,checking
4593,2312,3836.11,savings
4594,2313,92820.74,savings
4595,2313,5089.08,checking
4596,2313,3237.28,checking
4597,2314,4433.22,checking
4598,2315,2956.19,savings
4599,2315,682.16,checking
4600,2316,2594.52,checking
4601,2316,24547.41,savings
4602,2316,5290.62,checking
4603,2317,185946.46,savings
4604,2317,8529.69,checking
4605,2317,3256.35,savings
4606,2318,29118.46,checking
4607,2318,3676.49,checking
4608,2318,42863.17,checking
4609,2319,2741.48,checking
4610,2319,21708.91,savings
4611,2319,11424.6,savings
4612,2320,2729.72,savings
4613,2320,24913.62,savings
4614,2321,1165.83,savings
4615,2321,1077.04,savings
4616,2321,14257.35,savings
4617,2322,1721.78,checking
4618,2322,7707.38,checking
4619,2322,21854.02,savings
4620,2323,24668.14,savings
4621,2323,134402.65,savings
4622,2324,1710.57,savings
4623,2324,3746.66,savings
4624,2325,9814.95,checking
4625,2325,10241.99,savings
4626,2325,27021.77,checking
4627,2326,1886.5,checking
4628,2326,135872.43,savings
4629,2327,4444.28,checking
4630,2327,7120.02,checking
4631,2327,48000.64,checking
4632,2328,22612.93,checking
4633,2329,1651.78,checking
4634,2330,4919.93,savings
4635,2330,47714.06,savings
4636,2331,6675.7,checking
4637,2331,21529.29,checking
4638,2332,7952.74,checking
4639,2332,7226.06,checking
4640,2332,4154.93,savings
4641,2333,3199.91,checking
4642,2334,7787.07,checking
4643,2334,9008.53,checking
4644,2335,38265.7,checking
4645,2335,2523.29,checking
4646,2336,22428.42,savings
4647,2336,4274.55,checking
4648,2337,3686.15,checking
4649,2337,173523.5,savings
4650,2337,1708.34,checking
4651,2338,4966.52,checking
4652,2339,5024.05,savings
4653,2339,45307.57,checking
4654,2339,27226.93,checking
4655,2340,17568.2,savings
4656,2340,5836.52,checking
4657,2341,93357.71,savings
4658,2341,2041.12,checking
4659,2341,12168.47,savings
4660,2342,24069.63,savings
4661,2342,4167.68,savings
4662,2343,2535.3,savings
4663,2344,6618.21,checking
4664,2344,16250.77,savings
4665,2345,4523.24,checking
4666,2345,3612.17,checking
4667,2346,3690.96,checking
4668,2346,5381.67,checking
4669,2346,3306.94,checking
4670,2347,5916.89,savings
4671,2347,21600.7,savings
4672,2348,651.54,checking
4673,2348,1146.06,checking
4674,2348,26296.71,checking
4675,2349,8965.0,checking
4676,2349,5859.08,checking
4677,2350,5480.05,checking
4678,2351,16391.53,savings
4679,2352,10838.63,savings
4680,2352,6587.93,checking
4681,2352,85295.37,savings
4682,2353,3822.89,checking
4683,2353,2244.57,savings
4684,2353,34620.86,savings
4685,2354,5780.63,checking
4686,2355,3919.97,checking
4687,2355,226.86,savings
4688,2356,1627.54,savings
4689,2357,15035.05,savings
4690,2357,1903.79,checking
4691,2358,32886.04,checking
4692,2358,7498.06,savings
4693,2359,3310.38,savings
4694,2359,11418.06,savings
4695,2360,4298.75,checking
4696,2360,7349.13,checking
4697,2361,4093.42,checking
4698,2361,9007.96,savings
4699,2362,22898.95,checking
4700,2363,21344.3,savings
4701,2363,6962.6,savings
4702,2364,9950.42,savings
4703,2364,9138.37,checking
4704,2364,11912.95,savings
4705,2365,11975.57,savings
4706,2365,2694.87,savings
4707,2366,47703.33,savings
4708,2367,8842.8,checking
4709,2368,86324.51,savings
4710,2368,3193.89,checking
4711,2368,6391.22,checking
4712,2369,9005.72,savings
4713,2370,4486.24,savings
4714,2371,110438.53,savings
4715,2371,9221.84,checking
4716,2371,4905.36,checking
4717,2372,16573.06,checking
4718,2372,16714.81,savings
4719,2373,15458.67,checking
4720,2373,5727.98,checking
4721,2374,52678.82,savings
4722,2374,37422.52,savings
4723,2374,2157.01,checking
4724,2375,9292.77,savings
4725,2376,14649.41,savings
4726,2376,1232.67,checking
4727,2377,11600.97,savings
4728,2378,1197.74,savings
4729,2378,23381.49,savings
4730,2378,177114.63,savings
4731,2379,1665.95,checking
4732,2380,23566.12,checking
4733,2381,23388.89,savings
4734,2381,9498.89,checking
4735,2381,21461.42,savings
4736,2382,844.67,checking
4737,2383,22854.18,savings
4738,2383,5128.24,checking
4739,2384,297.59,savings
4740,2384,65420.6,savings
4741,2384,6185.97,checking
4742,2385,18380.44,savings
4743,2385,3738.61,checking
4744,2385,3195.17,checking
4745,2386,2311.67,checking
4746,2386,13258.86,checking
4747,2386,19097.82,savings
4748,2387,13997.25,savings
4749,2387,2732.85,checking
4750,2388,3919.15,checking
4751,2389,7828.38,checking
4752,2390,169598.47,savings
4753,2391,22230.43,savings
4754,2391,6202.53,checking
4755,2391,9765.63,checking
4756,2392,24179.52,savings
4757,2393,11170.89,savings
4758,2393,14590.53,savings
4759,2393,16984.72,savings
4760,2394,6732.59,checking
4761,2394,49237.73,checking
4762,2395,1864.87,checking
4763,2396,8272.45,savings
4764,2396,7375.34,checking
4765,2397,117617.53,savings
4766,2397,10150.85,savings
4767,2397,115250.56,savings
4768,2398,6334.29,savings
4769,2398,837.87,checking
4770,2399,21885.9,savings
4771,2399,1752.62,checking
4772,2400,15082.34,savings
4773,2401,220.84,savings
4774,2402,6759.66,checking
4775,2403,18117.66,savings
4776,2403,3641.13,checking
4777,2403,16841.74,savings
4778,2404,24561.2,checking
4779,2405,16616.32,checking
4780,2405,5399.2,checking
4781,2405,611.63,checking
4782,2406,7135.64,checking
4783,2406,17034.83,savings
4784,2407,8648.73,checking
4785,2407,28848.58,savings
4786,2408,9327.21,checking
4787,2409,4568.38,checking
4788,2409,2463.41,savings
4789,2410,4952.59,checking
4790,2410,16265.37,savings
4791,2410,69765.79,savings
4792,2411,191921.89,savings
4793,2411,456.86,savings
4794,2412,24888.63,savings
4795,2412,5466.91,checking
4796,2413,3499.87,checking
4797,2413,11653.3,checking
4798,2414,6224.7,checking
4799,2415,1836.01,checking
4800,2415,9406.65,savings
4801,2415,17345.37,savings
4802,2416,4776.96,savings
4803,2416,2061.3,checking
4804,2416,2238.17,savings
4805,2417,4523.09,savings
4806,2417,11962.76,savings
4807,2417,7261.63,checking
4808,2418,20.25,checking
4809,2418,5584.22,savings
4810,2418,14211.24,savings
4811,2419,2915.08,checking
4812,2420,7667.04,checking
4813,2421,19159.61,checking
4814,2422,9404.76,checking
4815,2423,7147.46,checking
4816,2423,3597.96,checking
4817,2424,6179.98,savings
4818,2424,105754.67,savings
4819,2425,1788.94,checking
4820,2425,219.66,checking
4821,2426,2225.65,savings
4822,2426,5860.0,checking
4823,2426,942.79,savings
4824,2427,3127.82,checking
4825,2427,5912.12,checking
4826,2427,19582.8,savings
4827,2428,9405.57,checking
4828,2429,16441.73,savings
4829,2429,11934.2,savings
4830,2430,8914.88,checking
4831,2430,3440.26,savings
4832,2431,2095.27,checking
4833,2431,67.72,checking
4834,2432,3684.46,checking
4835,2432,2538.25,savings
4836,2432,14771.45,savings
4837,2433,170049.23,savings
4838,2434,16267.52,checking
4839,2434,6078.46,checking
4840,2434,1670.41,savings
4841,2435,6989.31,savings
4842,2435,9272.27,checking
4843,2435,7410.48,checking
4844,2436,4890.07,savings
4845,2436,3128.73,savings
4846,2437,3304.88,checking
4847,2438,7677.84,checking
4848,2439,1840.31,savings
4849,2439,169698.81,savings
4850,2440,44123.84,checking
4851,2440,3795.45,savings
4852,2440,2028.18,savings
4853,2441,96613.97,savings
4854,2441,361.27,savings
4855,2441,13670.07,savings
4856,2442,23499.13,savings
4857,2443,17702.45,savings
4858,2443,11246.32,savings
4859,2444,9602.97,savings
4860,2444,7447.4,checking
4861,2444,3581.26,savings
4862,2445,11807.69,savings
4863,2445,5261.69,checking
4864,2445,7839.87,checking
4865,2446,1025.67,checking
4866,2446,464.89,checking
4867,2446,18847.55,savings
4868,2447,26233.44,checking
4869,2447,24156.35,savings
4870,2447,334.37,checking
4871,2448,2696.41,checking
4872,2448,1849.12,savings
4873,2448,6622.5,checking
4874,2449,8387.24,checking
4875,2449,14923.24,savings
4876,2450,12907.95,savings
4877,2450,277.61,savings
4878,2451,2882.22,checking
4879,2452,2538.52,checking
4880,2453,191592.93,savings
4881,2454,9443.06,checking
4882,2455,213.69,checking
4883,2456,3053.78,savings
4884,2457,2012.45,savings
4885,2458,96660.33,savings
4886,2459,7453.6,checking
4887,2460,1765.54,checking
4888,2460,3517.94,savings
4889,2460,10141.38,checking
4890,2461,4750.73,checking
4891,2461,18924.12,savings
4892,2461,1210.34,checking
4893,2462,40059.69,checking
4894,2462,12035.13,savings
4895,2462,544.03,checking
4896,2463,24406.8,savings
4897,2463,2505.27,checking
4898,2463,20914.24,savings
4899,2464,3731.46,checking
4900,2464,13961.5,savings
4901,2465,1938.15,savings
4902,2466,15678.09,savings
4903,2467,4760.96,savings
4904,2467,2587.51,savings
4905,2467,171344.22,savings
4906,2468,5634.3,savings
4907,2468,4209.65,savings
4908,2468,3036.97,savings
4909,2469,4897.41,checking
4910,2469,2894.97,savings
4911,2470,253.11,checking
4912,2470,8746.42,checking
4913,2471,8137.22,checking
4914,2472,13055.99,savings
4915,2472,20087.41,savings
4916,2472,78581.22,savings
4917,2473,11480.04,savings
4918,2473,1676.23,checking
4919,2474,159.06,checking
4920,2475,748.69,checking
4921,2475,3165.33,checking
4922,2475,8591.96,savings
4923,2476,20859.82,checking
4924,2476,978.76,savings
4925,2476,15626.65,savings
4926,2477,34974.54,checking
4927,2477,6372.67,checking
4928,2478,3555.4,savings
4929,2478,5466.27,checking
4930,2478,74039.82,savings
4931,2479,4162.66,checking
4932,2479,5495.12,checking
4933,2479,1072.41,checking
4934,2480,3092.58,checking
4935,2480,4348.57,checking
4936,2481,4630.18,checking
4937,2481,21320.34,savings
4938,2481,105948.37,savings
4939,2482,4137.82,savings
4940,2482,4775.12,checking
4941,2483,88.06,checking
4942,2483,9024.79,checking
4943,2484,84011.3,savings
4944,2484,2724.6,savings
4945,2484,41625.44,checking
4946,2485,1821.79,checking
4947,2486,2317.37,checking
4948,2487,2947.66,checking
4949,2487,12297.23,savings
4950,2488,18513.21,savings
4951,2489,8151.54,checking
4952,2489,13381.76,savings
4953,2489,4527.51,checking
4954,2490,20522.09,checking
4955,2491,1099.73,checking
4956,2491,21384.83,savings
4957,2492,11309.33,savings
4958,2493,4011.47,checking
4959,2493,3946.9,checking
4960,2494,384.77,savings
4961,2494,9528.43,checking
4962,2495,6760.59,checking
4963,2495,36249.48,checking
4964,2495,793.63,checking
4965,2496,17805.44,savings
4966,2497,7383.52,checking
4967,2498,1794.93,checking
4968,2498,3849.9,savings
4969,2499,7732.5,savings
4970,2500,20965.3,savings
4971,2500,3289.57,checking
4972,2501,7344.1,checking
4973,2501,3326.64,savings
4974,2502,7464.81,checking
4975,2503,7508.98,checking
4976,2503,4091.96,checking
4977,2504,17565.06,savings
4978,2504,9467.15,checking
4979,2505,177303.53,savings
4980,2505,24655.58,savings
4981,2505,9301.68,checking
4982,2506,3507.86,savings
4983,2506,24607.75,savings
4984,2506,6883.24,checking
4985,2507,24145.21,savings
4986,2508,18399.45,savings
4987,2508,4037.7,checking
4988,2509,9083.66,checking
4989,2509,24716.82,savings
4990,2509,2192.72,checking
4991,2510,622.87,checking
4992,2511,2003.23,savings
4993,2511,869.95,savings
4994,2512,17156.21,savings
4995,2513,5324.16,checking
4996,2514,6646.29,savings
4997,2514,2098.03,checking
4998,2514,18973.56,savings
4999,2515,2770.38,savings
5000,2516,5430.93,savings
5001,2516,4856.4,checking
5002,2517,3520.82,checking
5003,2517,13282.85,savings
5004,2517,14130.81,savings
5005,2518,476.24,savings
5006,2518,5442.37,savings
5007,2519,7597.42,checking
5008,2519,167739.82,savings
5009,2519,8177.88,checking
5010,2520,9735.4,savings
5011,2520,2900.44,savings
5012,2521,10262.08,savings
5013,2522,1445.8,checking
5014,2522,2804.04,savings
5015,2522,4613.42,checking
5016,2523,5207.85,checking
5017,2523,102180.67,savings
5018,2523,1617.92,checking
5019,2524,1775.73,checking
5020,2524,5611.29,checking
5021,2525,18123.15,checking
5022,2525,11498.45,checking
5023,2526,957.93,savings
5024,2526,4716.94,checking
5025,2526,8404.29,savings
5026,2527,7362.67,savings
5027,2527,3664.57,checking
5028,2527,188964.63,savings
5029,2528,22508.78,savings
5030,2528,4471.56,savings
5031,2529,23299.27,savings
5032,2529,3499.34,checking
5033,2530,3179.65,checking
5034,2531,18854.84,savings
5035,2531,503.63,savings
5036,2531,1274.83,checking
5037,2532,2883.31,checking
5038,2533,7592.02,checking
5039,2533,24913.64,savings
5040,2533,11787.45,checking
5041,2534,219.54,checking
5042,2534,1884.02,savings
5043,2535,22302.28,savings
5044,2535,6606.32,checking
5045,2535,39087.44,checking
5046,2536,19901.7,savings
5047,2536,4254.68,savings
5048,2537,5564.59,savings
5049,2538,21541.67,savings
5050,2539,3459.88,checking
5051,2539,16527.82,checking
5052,2540,2505.91,savings
5053,2541,12752.63,savings
5054,2541,2793.29,savings
5055,2541,8494.57,checking
5056,2542,2306.56,savings
5057,2543,5675.2,checking
5058,2543,50871.58,savings
5059,2543,1879.47,checking
5060,2544,51.48,checking
5061,2545,2543.14,checking
5062,2545,2525.57,checking
5063,2546,14318.6,savings
5064,2546,3631.85,checking
5065,2547,8834.78,savings
5066,2547,2251.72,savings
5067,2547,2813.38,savings
5068,2548,3926.49,checking
5069,2549,23554.28,checking
5070,2549,6123.64,checking
5071,2549,26308.19,checking
5072,2550,6131.08,savings
5073,2551,3070.09,checking
5074,2551,1287.47,savings
5075,2551,4568.04,savings
5076,2552,1627.6,savings
5077,2553,82857.78,savings
5078,2554,31484.32,savings
5079,2555,8098.3,checking
5080,2555,4804.72,checking
5081,2556,8939.36,checking
5082,2556,8308.1,checking
5083,2556,533.38,savings
5084,2557,283.53,checking
5085,2558,23434.11,savings
5086,2558,90.32,checking
5087,2558,9241.94,checking
5088,2559,10671.29,savings
5089,2559,2433.8,savings
5090,2559,8952.57,checking
5091,2560,835.52,savings
5092,2560,4783.8,checking
5093,2560,4676.49,savings
5094,2561,4141.0,savings
5095,2561,7959.99,checking
5096,2562,8326.69,savings
5097,2563,4643.49,savings
5098,2564,18734.53,savings
5099,2564,12277.22,checking
5100,2565,1109.74,savings
5101,2565,23616.3,checking
5102,2565,13458.86,checking
5103,2566,43601.19,checking
5104,2567,19262.6,savings
5105,2567,138365.54,savings
5106,2567,13553.28,savings
5107,2568,3881.63,savings
5108,2568,7587.34,checking
5109,2569,1520.66,checking
5110,2570,7000.17,savings
5111,2571,13042.13,savings
5112,2572,6189.93,checking
5113,2572,1755.78,checking
5114,2573,594.34,checking
5115,2574,9955.38,savings
5116,2574,47740.76,checking
5117,2574,1766.01,checking
5118,2575,95308.87,savings
5119,2576,1815.79,savings
5120,2576,1389.32,savings
5121,2576,7598.49,checking
5122,2577,2565.85,savings
5123,2577,10028.94,checking
5124,2578,4030.8,savings
5125,2579,9758.68,savings
5126,2579,7790.62,checking
5127,2580,17201.66,checking
5128,2581,11528.97,checking
5129,2581,25270.87,checking
5130,2581,2310.08,savings
5131,2582,7479.21,checking
5132,2583,16907.57,savings
5133,2583,1550.66,checking
5134,2583,41558.27,checking
5135,2584,1845.23,savings
5136,2585,195951.5,savings
5137,2586,4599.54,savings
5138,2586,1112.3,checking
5139,2586,34309.46,checking
5140,2587,23966.24,savings
5141,2588,5292.69,checking
5142,2588,4482.33,checking
5143,2588,346.03,savings
5144,2589,199217.11,savings
5145,2589,2726.05,checking
5146,2590,9675.41,checking
5147,2591,2801.87,savings
5148,2591,3881.24,checking
5149,2591,8951.14,checking
5150,2592,40674.84,checking
5151,2593,23814.45,checking
5152,2593,43673.47,checking
5153,2593,7940.49,checking
5154,2594,4292.15,checking
5155,2595,4975.48,checking
5156,2595,14344.65,checking
5157,2595,2745.84,savings
5158,2596,3227.57,checking
5159,2596,1724.87,savings
5160,2597,8611.35,checking
5161,2597,6392.62,checking
5162,2597,8198.49,checking
5163,2598,8836.19,savings
5164,2598,60135.16,savings
5165,2598,1924.69,checking
5166,2599,4445.82,savings
5167,2599,20339.26,savings
5168,2599,2918.06,checking
5169,2600,910.13,checking
5170,2600,9213.08,checking
5171,2600,5730.5,savings
5172,2601,5170.75,savings
5173,2602,4050.72,savings
5174,2602,3543.08,savings
5175,2603,37437.37,checking
5176,2603,5701.74,checking
5177,2603,5075.13,checking
5178,2604,9243.79,savings
5179,2605,7429.25,checking
5180,2605,3810.42,checking
5181,2605,108802.82,savings
5182,2606,8481.53,checking
5183,2606,4803.23,savings
5184,2606,33870.14,checking
5185,2607,7953.83,checking
5186,2608,14485.0,savings
5187,2608,9672.12,checking
5188,2608,32519.18,checking
5189,2609,3191.38,checking
5190,2610,4455.88,checking
5191,2610,144687.42,savings
5192,2611,8711.62,checking
5193,2612,3010.36,checking
5194,2613,1589.61,checking
5195,2614,2521.71,checking
5196,2614,12456.21,savings
5197,2615,13080.81,savings
5198,2615,21307.32,savings
5199,2616,324.71,savings
5200,2617,1678.08,checking
5201,2618,9203.69,checking
5202,2618,8641.01,checking
5203,2619,49856.69,savings
5204,2620,4384.09,checking
5205,2620,1477.27,checking
5206,2620,9962.88,checking
5207,2621,7492.23,savings
5208,2621,29622.53,checking
5209,2621,8484.63,checking
5210,2622,8279.36,checking
5211,2622,2960.35,checking
5212,2623,3505.66,checking
5213,2623,7893.81,checking
5214,2623,29772.66,checking
5215,2624,84203.51,savings
5216,2624,1002.38,checking
5217,2625,2252.59,savings
5218,2625,8611.06,savings
5219,2625,17044.51,savings
5220,2626,2787.64,checking
5221,2626,9096.98,checking
5222,2627,6265.07,checking
5223,2628,3133.78,savings
5224,2629,4876.07,checking
5225,2630,12976.92,savings
5226,2631,6958.49,checking
5227,2631,1039.15,checking
5228,2631,6662.68,savings
5229,2632,23490.49,savings
5230,2633,8580.52,checking
5231,2633,13585.85,savings
